Zip,State,City,County,TypeCode,RuralCode
19340,PA,Concordville,Delaware,b,S
19341,PA,Exton,Chester,,S
19342,PA,Glen Mills,Delaware,,S
19343,PA,Glenmoore,Chester,,R
19344,PA,Honey Brook,Chester,,R
19345,PA,Immaculata,Chester,e,S
19346,PA,Kelton,Chester,e,R
19347,PA,Kemblesville,Chester,e,R
19348,PA,Kennett Square,Chester,,R
19350,PA,Landenberg,Chester,,R
19351,PA,Lewisville,Chester,e,R
19352,PA,Lincoln University,Chester,,R
19353,PA,Lionville,Chester,e,S
19354,PA,Lyndell,Chester,e,R
19355,PA,Malvern,Chester,,S
19357,PA,Mendenhall,Chester,e,R
19358,PA,Modena,Chester,e,R
19360,PA,New London,Chester,e,R
19362,PA,Nottingham,Chester,,R
19363,PA,Oxford,Chester,,R
19365,PA,Parkesburg,Chester,,R
19366,PA,Pocopson,Chester,e,R
19367,PA,Pomeroy,Chester,e,R
19369,PA,Sadsburyville,Chester,e,R
19371,PA,Suplee,Chester,e,R
19372,PA,Thorndale,Chester,,S
19373,PA,Thornton,Delaware,,S
19374,PA,Toughkenamon,Chester,,R
19375,PA,Unionville,Chester,e,R
19376,PA,Wagontown,Chester,e,R
19380,PA,West Chester,Chester,,S
19381,PA,West Chester,Chester,e,S
19382,PA,West Chester,Chester,,S
19383,PA,West Chester,Chester,b,S
19390,PA,West Grove,Chester,,R
19395,PA,Westtown,Chester,e,S
19397,PA,Southeastern,Chester,e,S
19398,PA,Southeastern,Chester,e,S
19399,PA,Southeastern,Chester,e,S
19401,PA,Norristown,Montgomery,,S
19403,PA,Norristown,Montgomery,,S
19404,PA,Norristown,Montgomery,e,S
19405,PA,Bridgeport,Montgomery,,S
19406,PA,King of Prussia,Montgomery,,S
19407,PA,Audubon,Montgomery,e,S
19408,PA,Eagleville,Montgomery,e,S
19409,PA,Fairview Village,Montgomery,e,S
19415,PA,Eagleville,Montgomery,b,S
19421,PA,Birchrunville,Chester,e,R
19422,PA,Blue Bell,Montgomery,,S
19423,PA,Cedars,Montgomery,e,R
19424,PA,Blue Bell,Montgomery,b,S
19425,PA,Chester Springs,Chester,,S
19426,PA,Collegeville,Montgomery,,S
19428,PA,Conshohocken,Montgomery,,S
19429,PA,Conshohocken,Montgomery,b,S
19430,PA,Creamery,Montgomery,e,R
19432,PA,Devault,Chester,e,R
19435,PA,Frederick,Montgomery,,R
19436,PA,Gwynedd,Montgomery,,S
19437,PA,Gwynedd Valley,Montgomery,e,S
19438,PA,Harleysville,Montgomery,,S
19440,PA,Hatfield,Montgomery,,S
19441,PA,Harleysville,Montgomery,b,R
19442,PA,Kimberton,Chester,e,R
19443,PA,Kulpsville,Montgomery,e,S
19444,PA,Lafayette Hill,Montgomery,,S
19446,PA,Lansdale,Montgomery,,S
19450,PA,Lederach,Montgomery,e,R
19451,PA,Mainland,Montgomery,e,R
19453,PA,Mont Clare,Montgomery,,R
19454,PA,North Wales,Montgomery,,S
19455,PA,North Wales,Montgomery,b,S
19456,PA,Oaks,Montgomery,e,R
19457,PA,Parker Ford,Chester,e,R
19460,PA,Phoenixville,Chester,,S
19462,PA,Plymouth Meeting,Montgomery,,S
19464,PA,Pottstown,Montgomery,,S
19465,PA,Pottstown,Chester,,R
19468,PA,Royersford,Montgomery,,R
19470,PA,Saint Peters,Chester,e,R
19472,PA,Sassamansville,Montgomery,e,R
19473,PA,Schwenksville,Montgomery,,R
19474,PA,Skippack,Montgomery,e,R
19475,PA,Spring City,Chester,,R
19477,PA,Spring House,Montgomery,,S
19478,PA,Spring Mount,Montgomery,e,R
19480,PA,Uwchland,Chester,e,R
19481,PA,Valley Forge,Chester,e,S
19482,PA,Valley Forge,Chester,e,S
19484,PA,Valley Forge,Montgomery,e,S
19486,PA,West Point,Montgomery,e,S
19490,PA,Worcester,Montgomery,e,S
19492,PA,Zieglerville,Montgomery,,R
19493,PA,Valley Forge,Chester,b,S
19494,PA,Valley Forge,Chester,b,S
19495,PA,Valley Forge,Chester,b,S
19496,PA,Valley Forge,Chester,b,S
19501,PA,Adamstown,Lancaster,e,R
19503,PA,Bally,Berks,,R
19504,PA,Barto,Berks,,R
19505,PA,Bechtelsville,Berks,,R
19506,PA,Bernville,Berks,,R
19507,PA,Bethel,Berks,,R
19508,PA,Birdsboro,Berks,,S
19510,PA,Blandon,Berks,,R
19511,PA,Bowers,Berks,e,R
19512,PA,Boyertown,Berks,,R
19516,PA,Centerport,Berks,e,R
19518,PA,Douglassville,Berks,,R
19519,PA,Earlville,Berks,e,R
19520,PA,Elverson,Chester,,R
19522,PA,Fleetwood,Berks,,R
19523,PA,Geigertown,Berks,e,R
19525,PA,Gilbertsville,Montgomery,,R
19526,PA,Hamburg,Berks,,R
19529,PA,Kempton,Berks,,R
19530,PA,Kutztown,Berks,,R
19533,PA,Leesport,Berks,,S
19534,PA,Lenhartsville,Berks,,R
19535,PA,Limekiln,Berks,e,R
19536,PA,Lyon Station,Berks,e,R
19538,PA,Maxatawny,Berks,e,R
19539,PA,Mertztown,Berks,,R
19540,PA,Mohnton,Berks,,S
19541,PA,Mohrsville,Berks,,R
19543,PA,Morgantown,Berks,,R
19544,PA,Mount Aetna,Berks,e,R
19545,PA,New Berlinville,Berks,e,R
19547,PA,Oley,Berks,,R
19548,PA,Pine Forge,Berks,e,R
19549,PA,Port Clinton,Schuylkill,e,R
19550,PA,Rehrersburg,Berks,e,R
19551,PA,Robesonia,Berks,,R
19554,PA,Shartlesville,Berks,e,R
19555,PA,Shoemakersville,Berks,,R
19559,PA,Strausstown,Berks,e,R
19560,PA,Temple,Berks,,S
19562,PA,Topton,Berks,,R
19564,PA,Virginville,Berks,e,R
19565,PA,Wernersville,Berks,,R
19567,PA,Womelsdorf,Berks,,R
19601,PA,Reading,Berks,,U
19602,PA,Reading,Berks,,U
19603,PA,Reading,Berks,e,U
19604,PA,Reading,Berks,,U
19605,PA,Reading,Berks,,S
19606,PA,Reading,Berks,,S
19607,PA,Reading,Berks,,S
19608,PA,Reading,Berks,,S
19609,PA,Reading,Berks,,S
19610,PA,Reading,Berks,,S
19611,PA,Reading,Berks,,U
19612,PA,Reading,Berks,e,U
19701,DE,Bear,New Castle,,S
19702,DE,Newark,New Castle,,S
19703,DE,Claymont,New Castle,,S
19706,DE,Delaware City,New Castle,e,S
19707,DE,Hockessin,New Castle,,S
19708,DE,Kirkwood,New Castle,e,R
19709,DE,Middletown,New Castle,,R
19710,DE,Montchanin,New Castle,e,S
19711,DE,Newark,New Castle,,S
19712,DE,Newark,New Castle,b,S
19713,DE,Newark,New Castle,,S
19714,DE,Newark,New Castle,e,S
19715,DE,Newark,New Castle,e,S
19716,DE,Newark,New Castle,,S
19717,DE,Newark,New Castle,,S
19718,DE,Newark,New Castle,b,S
19720,DE,New Castle,New Castle,,S
19721,DE,New Castle,New Castle,b,S
19725,DE,Newark,New Castle,b,S
19726,DE,New Castle,New Castle,b,S
19730,DE,Odessa,New Castle,e,R
19731,DE,Port Penn,New Castle,e,R
19732,DE,Rockland,New Castle,e,S
19733,DE,Saint Georges,New Castle,e,R
19734,DE,Townsend,New Castle,,R
19735,DE,Winterthur,New Castle,,S
19736,DE,Yorklyn,New Castle,,S
19801,DE,Wilmington,New Castle,,U
19802,DE,Wilmington,New Castle,,U
19803,DE,Wilmington,New Castle,,S
19804,DE,Wilmington,New Castle,,S
19805,DE,Wilmington,New Castle,,U
19806,DE,Wilmington,New Castle,,U
19807,DE,Wilmington,New Castle,,S
19808,DE,Wilmington,New Castle,,S
19809,DE,Wilmington,New Castle,,S
19810,DE,Wilmington,New Castle,,S
19850,DE,Wilmington,New Castle,e,U
19880,DE,Wilmington,New Castle,e,U
19884,DE,Wilmington,New Castle,b,U
19885,DE,Wilmington,New Castle,b,U
19886,DE,Wilmington,New Castle,b,U
19890,DE,Wilmington,New Castle,b,U
19891,DE,Wilmington,New Castle,b,S
19892,DE,Wilmington,New Castle,b,S
19893,DE,Wilmington,New Castle,b,U
19894,DE,Wilmington,New Castle,b,U
19895,DE,Wilmington,New Castle,b,U
19896,DE,Wilmington,New Castle,b,U
19897,DE,Wilmington,New Castle,b,S
19898,DE,Wilmington,New Castle,b,U
19899,DE,Wilmington,New Castle,e,U
19901,DE,Dover,Kent,,S
19902,DE,Dover AFB,Kent,,S
19903,DE,Dover,Kent,e,R
19904,DE,Dover,Kent,,S
19905,DE,Dover,Kent,e,S
19906,DE,Dover,Kent,,S
19930,DE,Bethany Beach,Sussex,,R
19931,DE,Bethel,Sussex,,R
19933,DE,Bridgeville,Sussex,,R
19934,DE,Camden-Wyoming,Kent,,S
19936,DE,Cheswold,Kent,e,R
19938,DE,Clayton,Kent,,R
19939,DE,Dagsboro,Sussex,,R
19940,DE,Delmar,Sussex,,R
19941,DE,Ellendale,Sussex,,R
19943,DE,Felton,Kent,,R
19944,DE,Fenwick Island,Sussex,,R
19945,DE,Frankford,Sussex,,R
19946,DE,Frederica,Kent,,R
19947,DE,Georgetown,Sussex,,R
19950,DE,Greenwood,Sussex,,R
19951,DE,Harbeson,Sussex,,R
19952,DE,Harrington,Kent,,R
19953,DE,Hartly,Kent,,R
19954,DE,Houston,Kent,,R
19955,DE,Kenton,Kent,e,R
19956,DE,Laurel,Sussex,,R
19958,DE,Lewes,Sussex,,R
19960,DE,Lincoln,Sussex,,R
19961,DE,Little Creek,Kent,e,R
19962,DE,Magnolia,Kent,,R
19963,DE,Milford,Sussex,,R
19964,DE,Marydel,Kent,,R
19966,DE,Millsboro,Sussex,,R
19967,DE,Millville,Sussex,,R
19968,DE,Milton,Sussex,,R
19969,DE,Nassau,Sussex,e,R
19970,DE,Ocean View,Sussex,,R
19971,DE,Rehoboth Beach,Sussex,,R
19973,DE,Seaford,Sussex,,R
19975,DE,Selbyville,Sussex,,R
19977,DE,Smyrna,Kent,,R
19979,DE,Viola,Kent,,R
19980,DE,Woodside,Kent,e,R
20001,DC,Washington,District of Columbia,,U
20002,DC,Washington,District of Columbia,,U
20003,DC,Washington,District of Columbia,,U
20004,DC,Washington,District of Columbia,,U
20005,DC,Washington,District of Columbia,,U
20006,DC,Washington,District of Columbia,,U
20007,DC,Washington,District of Columbia,,U
20008,DC,Washington,District of Columbia,,U
20009,DC,Washington,District of Columbia,,U
20010,DC,Washington,District of Columbia,,U
20011,DC,Washington,District of Columbia,,U
20012,DC,Washington,District of Columbia,,U
20013,DC,Washington,District of Columbia,e,U
20015,DC,Washington,District of Columbia,,U
20016,DC,Washington,District of Columbia,,U
20017,DC,Washington,District of Columbia,,U
20018,DC,Washington,District of Columbia,,U
20019,DC,Washington,District of Columbia,,U
20020,DC,Washington,District of Columbia,,U
20022,DC,Washington,District of Columbia,e,U
20024,DC,Washington,District of Columbia,,U
20026,DC,Washington,District of Columbia,,U
20027,DC,Washington,District of Columbia,e,U
20029,DC,Washington,District of Columbia,e,U
20030,DC,Washington,District of Columbia,e,U
20032,DC,Washington,District of Columbia,,U
20033,DC,Washington,District of Columbia,e,U
20035,DC,Washington,District of Columbia,e,U
20036,DC,Washington,District of Columbia,,U
20037,DC,Washington,District of Columbia,,U
20038,DC,Washington,District of Columbia,e,U
20039,DC,Washington,District of Columbia,e,U
20040,DC,Washington,District of Columbia,e,U
20041,DC,Washington,District of Columbia,e,S
20042,DC,Washington,District of Columbia,b,U
20043,DC,Washington,District of Columbia,e,U
20044,DC,Washington,District of Columbia,e,U
20045,DC,Washington,District of Columbia,,U
20047,DC,Washington,District of Columbia,b,U
20049,DC,Washington,District of Columbia,b,U
20050,DC,Washington,District of Columbia,e,U
20052,DC,Washington,District of Columbia,b,U
20053,DC,Washington,District of Columbia,b,U
20055,DC,Washington,District of Columbia,b,U
20056,DC,Washington,District of Columbia,e,U
20057,DC,Washington,District of Columbia,b,U
20058,DC,Washington,District of Columbia,b,U
20059,DC,Washington,District of Columbia,b,U
20060,DC,Washington,District of Columbia,b,U
20061,DC,Washington,District of Columbia,b,U
20062,DC,Washington,District of Columbia,b,U
20063,DC,Washington,District of Columbia,b,U
20064,DC,Washington,District of Columbia,b,U
20065,DC,Washington,District of Columbia,b,U
20066,DC,Washington,District of Columbia,b,U
20067,DC,Washington,District of Columbia,b,U
20068,DC,Washington,District of Columbia,b,U
20069,DC,Washington,District of Columbia,b,U
20070,DC,Washington,District of Columbia,b,U
20071,DC,Washington,District of Columbia,b,U
20073,DC,Washington,District of Columbia,b,U
20074,DC,Washington,District of Columbia,b,U
20075,DC,Washington,District of Columbia,b,U
20076,DC,Washington,District of Columbia,b,U
20077,DC,Washington,District of Columbia,b,U
20078,DC,Washington,District of Columbia,b,U
20080,DC,Washington,District of Columbia,b,U
20081,DC,Washington,District of Columbia,b,U
20082,DC,Washington,District of Columbia,b,U
20090,DC,Washington,District of Columbia,e,U
20091,DC,Washington,District of Columbia,e,U
20101,VA,Dulles,Loudoun,b,R
20102,VA,Dulles,Loudoun,b,S
20103,VA,Dulles,Loudoun,b,S
20104,VA,Dulles,Loudoun,b,S
20105,VA,Aldie,Loudoun,,R
20106,VA,Amissville,Culpeper,,R
20108,VA,Manassas,Manassas City,e,S
20109,VA,Manassas,Prince William,,S
20110,VA,Manassas,Manassas City,,S
20111,VA,Manassas,Prince William,,S
20112,VA,Manassas,Prince William,,S
20113,VA,Manassas,Manassas Park City,e,S
20115,VA,Marshall,Fauquier,,R
20116,VA,Marshall,Fauquier,e,R
20117,VA,Middleburg,Loudoun,,R
20118,VA,Middleburg,Loudoun,e,R
20119,VA,Catlett,Fauquier,,R
20120,VA,Centreville,Fairfax,,S
20121,VA,Centreville,Fairfax,,U
20122,VA,Centreville,Fairfax,e,S
20124,VA,Clifton,Fairfax,,S
20128,VA,Orlean,Fauquier,e,R
20129,VA,Paeonian Springs,Loudoun,,R
20130,VA,Paris,Clarke,,R
20131,VA,Philomont,Loudoun,e,R
20132,VA,Purcellville,Loudoun,,R
20134,VA,Purcellville,Loudoun,e,R
20135,VA,Bluemont,Clarke,,R
20136,VA,Bristow,Prince William,,S
20137,VA,Broad Run,Fauquier,,R
20138,VA,Calverton,Fauquier,e,R
20139,VA,Casanova,Fauquier,e,R
20140,VA,Rectortown,Fauquier,e,R
20141,VA,Round Hill,Loudoun,,R
20142,VA,Round Hill,Loudoun,e,R
20143,VA,Catharpin,Prince William,,R
20144,VA,Delaplane,Fauquier,,R
20146,VA,Ashburn,Loudoun,e,S
20147,VA,Ashburn,Loudoun,,S
20148,VA,Ashburn,Loudoun,,R
20149,VA,Ashburn,Loudoun,b,S
20151,VA,Chantilly,Fairfax,,S
20152,VA,Chantilly,Loudoun,,R
20153,VA,Chantilly,Fairfax,e,S
20155,VA,Gainesville,Prince William,,S
20156,VA,Gainesville,Prince William,e,R
20158,VA,Hamilton,Loudoun,,R
20159,VA,Hamilton,Loudoun,e,R
20160,VA,Lincoln,Loudoun,e,R
20163,VA,Sterling,Loudoun,e,R
20164,VA,Sterling,Loudoun,,S
20165,VA,Sterling,Loudoun,,S
20166,VA,Sterling,Loudoun,,S
20167,VA,Sterling,Loudoun,e,S
20168,VA,Haymarket,Prince William,e,R
20169,VA,Haymarket,Prince William,,R
20170,VA,Herndon,Fairfax,,U
20171,VA,Herndon,Fairfax,,S
20172,VA,Herndon,Fairfax,e,U
20175,VA,Leesburg,Loudoun,,S
20176,VA,Leesburg,Loudoun,,R
20177,VA,Leesburg,Loudoun,e,S
20178,VA,Leesburg,Loudoun,e,S
20180,VA,Lovettsville,Loudoun,,R
20181,VA,Nokesville,Prince William,,R
20182,VA,Nokesville,Prince William,e,R
20184,VA,Upperville,Fauquier,,R
20185,VA,Upperville,Fauquier,e,R
20186,VA,Warrenton,Fauquier,,R
20187,VA,Warrenton,Fauquier,,R
20188,VA,Warrenton,Fauquier,e,R
20189,VA,Dulles,Loudoun,,S
20190,VA,Reston,Fairfax,,U
20191,VA,Reston,Fairfax,,U
20192,VA,Herndon,Fairfax,b,U
20194,VA,Reston,Fairfax,,U
20195,VA,Reston,Fairfax,e,U
20196,VA,Reston,Fairfax,b,U
20197,VA,Waterford,Loudoun,,R
20198,VA,The Plains,Fauquier,,R
20201,DC,Washington,District of Columbia,b,U
20202,DC,Washington,District of Columbia,b,U
20203,DC,Washington,District of Columbia,b,U
20204,DC,Washington,District of Columbia,b,U
20206,DC,Washington,District of Columbia,b,U
20207,DC,Washington,District of Columbia,b,U
20208,DC,Washington,District of Columbia,b,U
20210,DC,Washington,District of Columbia,b,U
20211,DC,Washington,District of Columbia,b,U
20212,DC,Washington,District of Columbia,b,U
20213,DC,Washington,District of Columbia,b,U
20214,DC,Washington,District of Columbia,b,U
20215,DC,Washington,District of Columbia,b,U
20216,DC,Washington,District of Columbia,b,U
20217,DC,Washington,District of Columbia,b,U
20218,DC,Washington,District of Columbia,b,U
20219,DC,Washington,District of Columbia,b,U
20220,DC,Washington,District of Columbia,b,U
20221,DC,Washington,District of Columbia,b,U
20222,DC,Washington,District of Columbia,b,U
20223,DC,Washington,District of Columbia,b,U
20224,DC,Washington,District of Columbia,b,U
20226,DC,Washington,District of Columbia,b,U
20227,DC,Washington,District of Columbia,b,U
20228,DC,Washington,District of Columbia,b,U
20229,DC,Washington,District of Columbia,b,U
20230,DC,Washington,District of Columbia,b,U
20232,DC,Washington,District of Columbia,b,U
20233,DC,Washington,District of Columbia,b,U
20235,DC,Washington,District of Columbia,b,U
20237,DC,Washington,District of Columbia,b,U
20238,DC,Washington,District of Columbia,b,U
20239,DC,Washington,District of Columbia,b,U
20240,DC,Washington,District of Columbia,b,U
20241,DC,Washington,District of Columbia,b,U
20242,DC,Washington,District of Columbia,b,U
20244,DC,Washington,District of Columbia,b,U
20245,DC,Washington,District of Columbia,b,U
20250,DC,Washington,District of Columbia,b,U
20251,DC,Washington,District of Columbia,b,U
20252,DC,Washington,District of Columbia,b,U
20254,DC,Washington,District of Columbia,b,U
20260,DC,Washington,District of Columbia,,U
20261,DC,Washington,District of Columbia,b,U
20262,DC,Washington,District of Columbia,b,U
20265,DC,Washington,District of Columbia,b,U
20266,DC,Washington,District of Columbia,b,U
20268,DC,Washington,District of Columbia,b,U
20270,DC,Washington,District of Columbia,b,U
20277,DC,Washington,District of Columbia,b,U
20289,DC,Washington,District of Columbia,b,U
20299,DC,Washington,District of Columbia,b,U
20301,DC,Washington,District of Columbia,b,U
20303,DC,Washington,District of Columbia,b,U
20306,DC,Washington,District of Columbia,b,U
20310,DC,Washington,District of Columbia,b,U
20314,DC,Washington,District of Columbia,b,U
20317,DC,Washington,District of Columbia,b,U
20318,DC,Washington,District of Columbia,b,U
20319,DC,Washington,District of Columbia,b,U
20330,DC,Washington,District of Columbia,b,U
20340,DC,Washington,District of Columbia,b,U
20350,DC,Washington,District of Columbia,b,U
20355,DC,Washington,District of Columbia,b,U
20370,DC,Washington,District of Columbia,b,U
20372,DC,Washington,District of Columbia,b,U
20373,DC,Naval Anacostia Annex,District of Columbia,b,U
20374,DC,Washington Navy Yard,District of Columbia,,U
20375,DC,Washington,District of Columbia,b,U
20376,DC,Washington Navy Yard,District of Columbia,,U
20380,DC,Washington,District of Columbia,b,U
20388,DC,Washington Navy Yard,District of Columbia,,U
20389,DC,Washington,District of Columbia,b,U
20390,DC,Washington,District of Columbia,b,U
20391,DC,Washington Navy Yard,District of Columbia,,U
20392,DC,Washington,District of Columbia,b,U
20393,DC,Washington,District of Columbia,b,U
20394,DC,Washington,District of Columbia,b,U
20395,DC,Washington,District of Columbia,b,U
20398,DC,Washington Navy Yard,District of Columbia,,U
20401,DC,Washington,District of Columbia,b,U
20402,DC,Washington,District of Columbia,b,U
20403,DC,Washington,District of Columbia,b,U
20404,DC,Washington,District of Columbia,b,U
20405,DC,Washington,District of Columbia,b,U
20406,DC,Washington,District of Columbia,b,U
20407,DC,Washington,District of Columbia,b,U
20408,DC,Washington,District of Columbia,b,U
20410,DC,Washington,District of Columbia,b,U
20411,DC,Washington,District of Columbia,b,U
20412,DC,Washington,District of Columbia,b,U
20413,DC,Washington,District of Columbia,b,U
20414,DC,Washington,District of Columbia,b,U
20415,DC,Washington,District of Columbia,b,U
20416,DC,Washington,District of Columbia,b,U
20417,DC,Washington,District of Columbia,b,U
20418,DC,Washington,District of Columbia,b,U
20419,DC,Washington,District of Columbia,b,U
20420,DC,Washington,District of Columbia,b,U
20421,DC,Washington,District of Columbia,b,U
20422,DC,Washington,District of Columbia,b,U
20423,DC,Washington,District of Columbia,b,U
20424,DC,Washington,District of Columbia,b,U
20425,DC,Washington,District of Columbia,b,U
20426,DC,Washington,District of Columbia,b,U
20427,DC,Washington,District of Columbia,b,U
20428,DC,Washington,District of Columbia,b,U
20429,DC,Washington,District of Columbia,b,U
20431,DC,Washington,District of Columbia,b,U
20433,DC,Washington,District of Columbia,b,U
20434,DC,Washington,District of Columbia,b,U
20435,DC,Washington,District of Columbia,b,U
20436,DC,Washington,District of Columbia,b,U
20437,DC,Washington,District of Columbia,b,U
20439,DC,Washington,District of Columbia,b,U
20440,DC,Washington,District of Columbia,b,U
20441,DC,Washington,District of Columbia,b,U
20442,DC,Washington,District of Columbia,b,U
20444,DC,Washington,District of Columbia,b,U
20447,DC,Washington,District of Columbia,b,U
20451,DC,Washington,District of Columbia,b,U
20453,DC,Washington,District of Columbia,b,U
20456,DC,Washington,District of Columbia,b,U
20460,DC,Washington,District of Columbia,b,U
20463,DC,Washington,District of Columbia,b,U
20468,DC,Washington,District of Columbia,b,U
20469,DC,Washington,District of Columbia,b,U
20470,DC,Washington,District of Columbia,b,U
20472,DC,Washington,District of Columbia,b,U
20500,DC,Washington,District of Columbia,,U
20501,DC,Washington,District of Columbia,b,U
20502,DC,Washington,District of Columbia,b,U
20503,DC,Washington,District of Columbia,b,U
20504,DC,Washington,District of Columbia,b,U
20505,DC,Washington,District of Columbia,b,U
20506,DC,Washington,District of Columbia,b,U
20507,DC,Washington,District of Columbia,b,U
20508,DC,Washington,District of Columbia,b,U
20509,DC,Washington,District of Columbia,b,U
20510,DC,Washington,District of Columbia,b,U
20511,DC,Washington,District of Columbia,b,U
20515,DC,Washington,District of Columbia,b,U
20520,DC,Washington,District of Columbia,b,U
20521,DC,Washington,District of Columbia,b,U
20522,DC,Washington,District of Columbia,b,U
20523,DC,Washington,District of Columbia,b,U
20524,DC,Washington,District of Columbia,b,U
20525,DC,Washington,District of Columbia,b,U
20526,DC,Washington,District of Columbia,b,U
20527,DC,Washington,District of Columbia,b,U
20528,DC,Washington,District of Columbia,b,U
20529,DC,Washington,District of Columbia,b,U
20530,DC,Washington,District of Columbia,b,U
20531,DC,Washington,District of Columbia,b,U
